"Ano Lançamento","Mês Base Lançamento","Esfera Orçamentária",,"UO - Órgão Máximo",,"Unidade Orçamentária",,"Grupo Despesa",,"Modalidade Aplicação",,"Resultado EOF",,"Função Governo",,"Subfunção Governo",,"Programa Governo",,"Ação Governo",,"Região PT","UF PT",,"Município PT","Movim. Líquido - R$ (Item Informação)"
"2025","MARCO","1","ORCAMENTO FISCAL","54000","MINISTERIO DO TURISMO","54101","MINISTERIO DO TURISMO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","23","COMERCIO E SERVICOS","695","TURISMO","2323","TURISMO, ESSE E O DESTINO","10V0","APOIO A PROJETOS DE INFRAESTRUTURA TURISTICA","SUL","RS","RIO GRANDE DO SUL","SEM INFORMACAO","0,00"
"2025","MARCO","1","ORCAMENTO FISCAL","54000","MINISTERIO DO TURISMO","54101","MINISTERIO DO TURISMO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","13","CULTURA","392","DIFUSAO CULTURAL","5025","CULTURA","14U2","IMPLANTACAO, INSTALACAO E AMPLIACAO DE ESPACOS E EQUIPAMENTO","NACIONAL","-8","SEM INFORMACAO","SEM INFORMACAO","955,43"
"2025","MARCO","1","ORCAMENTO FISCAL","54000","MINISTERIO DO TURISMO","54101","MINISTERIO DO TURISMO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","13","CULTURA","392","DIFUSAO CULTURAL","5025","CULTURA","14U2","IMPLANTACAO, INSTALACAO E AMPLIACAO DE ESPACOS E EQUIPAMENTO","NORDESTE","BA","BAHIA","SEM INFORMACAO","1.149,23"
"2025","MARCO","1","ORCAMENTO FISCAL","54000","MINISTERIO DO TURISMO","54101","MINISTERIO DO TURISMO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","13","CULTURA","392","DIFUSAO CULTURAL","5025","CULTURA","14U2","IMPLANTACAO, INSTALACAO E AMPLIACAO DE ESPACOS E EQUIPAMENTO","NORDESTE","PE","PERNAMBUCO","SEM INFORMACAO","0,00"
"2025","MARCO","1","ORCAMENTO FISCAL","54000","MINISTERIO DO TURISMO","54101","MINISTERIO DO TURISMO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","13","CULTURA","392","DIFUSAO CULTURAL","5025","CULTURA","14U2","IMPLANTACAO, INSTALACAO E AMPLIACAO DE ESPACOS E EQUIPAMENTO","SUDESTE","SP","SAO PAULO","SEM INFORMACAO","0,00"
"2025","MARCO","1","ORCAMENTO FISCAL","54000","MINISTERIO DO TURISMO","54101","MINISTERIO DO TURISMO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","13","CULTURA","392","DIFUSAO CULTURAL","5025","CULTURA","14U2","IMPLANTACAO, INSTALACAO E AMPLIACAO DE ESPACOS E EQUIPAMENTO","SUL","RS","RIO GRANDE DO SUL","SEM INFORMACAO","4.507,29"
"2025","MARCO","1","ORCAMENTO FISCAL","54000","MINISTERIO DO TURISMO","54101","MINISTERIO DO TURISMO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","7","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA DE BANCADA","23","COMERCIO E SERVICOS","695","TURISMO","2223","A HORA DO TURISMO","10V0","APOIO A PROJETOS DE INFRAESTRUTURA TURISTICA","NORDESTE","AL","ALAGOAS","BARRA DE SAO MIGUEL","107.728,44"
"2025","MARCO","1","ORCAMENTO FISCAL","54000","MINISTERIO DO TURISMO","54101","MINISTERIO DO TURISMO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","7","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA DE BANCADA","23","COMERCIO E SERVICOS","695","TURISMO","2223","A HORA DO TURISMO","10V0","APOIO A PROJETOS DE INFRAESTRUTURA TURISTICA","NORDESTE","PB","PARAIBA","CAMPINA GRANDE","24.989,37"
"2025","MARCO","1","ORCAMENTO FISCAL","54000","MINISTERIO DO TURISMO","54101","MINISTERIO DO TURISMO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","7","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA DE BANCADA","23","COMERCIO E SERVICOS","695","TURISMO","2223","A HORA DO TURISMO","10V0","APOIO A PROJETOS DE INFRAESTRUTURA TURISTICA","NORDESTE","PI","PIAUI","SEM INFORMACAO","823,32"
"2025","MARCO","1","ORCAMENTO FISCAL","54000","MINISTERIO DO TURISMO","54101","MINISTERIO DO TURISMO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","7","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA DE BANCADA","23","COMERCIO E SERVICOS","695","TURISMO","2223","A HORA DO TURISMO","10V0","APOIO A PROJETOS DE INFRAESTRUTURA TURISTICA","NORTE","RR","RORAIMA","BOA VISTA","180.753,22"
"2025","MARCO","1","ORCAMENTO FISCAL","54000","MINISTERIO DO TURISMO","54101","MINISTERIO DO TURISMO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","7","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA DE BANCADA","23","COMERCIO E SERVICOS","695","TURISMO","2323","TURISMO, ESSE E O DESTINO","10V0","APOIO A PROJETOS DE INFRAESTRUTURA TURISTICA","NORDESTE","RN","RIO GRANDE DO NORTE","SEM INFORMACAO","15.360,30"
"2025","MARCO","1","ORCAMENTO FISCAL","54000","MINISTERIO DO TURISMO","54101","MINISTERIO DO TURISMO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","7","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA DE BANCADA","23","COMERCIO E SERVICOS","695","TURISMO","2323","TURISMO, ESSE E O DESTINO","10V0","APOIO A PROJETOS DE INFRAESTRUTURA TURISTICA","NORDESTE","SE","SERGIPE","SEM INFORMACAO","0,00"
"2025","MARCO","1","ORCAMENTO FISCAL","54000","MINISTERIO DO TURISMO","54101","MINISTERIO DO TURISMO","4","INVESTIMENTOS","90","APLICACOES DIRETAS","7","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA DE BANCADA","23","COMERCIO E SERVICOS","695","TURISMO","2323","TURISMO, ESSE E O DESTINO","10V0","APOIO A PROJETOS DE INFRAESTRUTURA TURISTICA","NORTE","TO","TOCANTINS","SEM INFORMACAO","6.300,00"
"2025","MARCO","1","ORCAMENTO FISCAL","55000","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","55101","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","4","INVESTIMENTOS","40","TRANSFERENCIAS A MUNICIPIOS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","27","DESPORTO E LAZER","812","DESPORTO COMUNITARIO","2035","ESPORTE, CIDADANIA E DESENVOLVIMENTO","5450","IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE ED","NORTE","AM","AMAZONAS","COARI","1.704.922,18"
"2025","MARCO","1","ORCAMENTO FISCAL","55000","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","55101","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","4","INVESTIMENTOS","40","TRANSFERENCIAS A MUNICIPIOS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","27","DESPORTO E LAZER","812","DESPORTO COMUNITARIO","2035","ESPORTE, CIDADANIA E DESENVOLVIMENTO","5450","IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE ED","SUDESTE","SP","SAO PAULO","SEM INFORMACAO","286.500,00"
"2025","MARCO","1","ORCAMENTO FISCAL","55000","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","55101","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","4","INVESTIMENTOS","40","TRANSFERENCIAS A MUNICIPIOS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","27","DESPORTO E LAZER","812","DESPORTO COMUNITARIO","5026","ESPORTE","00SL","APOIO A IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ES","NORDESTE","BA","BAHIA","ITAPICURU","238.750,00"
"2025","MARCO","1","ORCAMENTO FISCAL","55000","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","55101","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","4","INVESTIMENTOS","40","TRANSFERENCIAS A MUNICIPIOS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","27","DESPORTO E LAZER","812","DESPORTO COMUNITARIO","5026","ESPORTE","00SL","APOIO A IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ES","SUDESTE","ES","ESPIRITO SANTO","SEM INFORMACAO","382.000,00"
"2025","MARCO","1","ORCAMENTO FISCAL","55000","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","55101","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","4","INVESTIMENTOS","40","TRANSFERENCIAS A MUNICIPIOS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","27","DESPORTO E LAZER","812","DESPORTO COMUNITARIO","5026","ESPORTE","00SL","APOIO A IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ES","SUDESTE","RJ","RIO DE JANEIRO","SEM INFORMACAO","0,00"
"2025","MARCO","1","ORCAMENTO FISCAL","55000","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","55101","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","4","INVESTIMENTOS","40","TRANSFERENCIAS A MUNICIPIOS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","27","DESPORTO E LAZER","812","DESPORTO COMUNITARIO","5026","ESPORTE","5450","IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE ED","NORDESTE","AL","ALAGOAS","SEM INFORMACAO","716.250,00"
"2025","MARCO","1","ORCAMENTO FISCAL","55000","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","55101","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","4","INVESTIMENTOS","40","TRANSFERENCIAS A MUNICIPIOS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","27","DESPORTO E LAZER","812","DESPORTO COMUNITARIO","5026","ESPORTE","5450","IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE ED","NORDESTE","CE","CEARA","SEM INFORMACAO","1.002.750,00"
"2025","MARCO","1","ORCAMENTO FISCAL","55000","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","55101","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","4","INVESTIMENTOS","40","TRANSFERENCIAS A MUNICIPIOS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","27","DESPORTO E LAZER","812","DESPORTO COMUNITARIO","5026","ESPORTE","5450","IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE ED","NORDESTE","MA","MARANHAO","SEM INFORMACAO","477.500,00"
"2025","MARCO","1","ORCAMENTO FISCAL","55000","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","55101","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","4","INVESTIMENTOS","40","TRANSFERENCIAS A MUNICIPIOS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","27","DESPORTO E LAZER","812","DESPORTO COMUNITARIO","5026","ESPORTE","5450","IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE ED","NORDESTE","PE","PERNAMBUCO","CABROBO","238.750,00"
"2025","MARCO","1","ORCAMENTO FISCAL","55000","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","55101","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","4","INVESTIMENTOS","40","TRANSFERENCIAS A MUNICIPIOS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","27","DESPORTO E LAZER","812","DESPORTO COMUNITARIO","5026","ESPORTE","5450","IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE ED","NORDESTE","SE","SERGIPE","SEM INFORMACAO","238.750,00"
"2025","MARCO","1","ORCAMENTO FISCAL","55000","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","55101","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","4","INVESTIMENTOS","40","TRANSFERENCIAS A MUNICIPIOS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","27","DESPORTO E LAZER","812","DESPORTO COMUNITARIO","5026","ESPORTE","5450","IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE ED","NORTE","PA","PARA","SEM INFORMACAO","0,00"
"2025","MARCO","1","ORCAMENTO FISCAL","55000","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","55101","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","4","INVESTIMENTOS","40","TRANSFERENCIAS A MUNICIPIOS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","27","DESPORTO E LAZER","812","DESPORTO COMUNITARIO","5026","ESPORTE","5450","IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE ED","SUDESTE","RJ","RIO DE JANEIRO","SEM INFORMACAO","334.250,00"
"2025","MARCO","1","ORCAMENTO FISCAL","55000","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","55101","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","4","INVESTIMENTOS","40","TRANSFERENCIAS A MUNICIPIOS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","27","DESPORTO E LAZER","812","DESPORTO COMUNITARIO","5026","ESPORTE","5450","IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE ED","SUDESTE","SP","SAO PAULO","SEM INFORMACAO","286.500,00"
"2025","MARCO","1","ORCAMENTO FISCAL","55000","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","55101","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","4","INVESTIMENTOS","40","TRANSFERENCIAS A MUNICIPIOS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","27","DESPORTO E LAZER","812","DESPORTO COMUNITARIO","5026","ESPORTE","5450","IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE ED","SUL","RS","RIO GRANDE DO SUL","SEM INFORMACAO","716.250,00"
"2025","MARCO","1","ORCAMENTO FISCAL","55000","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","55101","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","4","INVESTIMENTOS","40","TRANSFERENCIAS A MUNICIPIOS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","27","DESPORTO E LAZER","812","DESPORTO COMUNITARIO","5026","ESPORTE","5450","IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE ED","SUL","SC","SANTA CATARINA","SEM INFORMACAO","286.500,00"
"2025","MARCO","1","ORCAMENTO FISCAL","55000","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","55101","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","4","INVESTIMENTOS","40","TRANSFERENCIAS A MUNICIPIOS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","14","DIREITOS DA CIDADANIA","422","DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS","2085","REDUCAO DO IMPACTO SOCIAL DO ALCOOL E OUTRAS DROGAS: PREVENC","20R9","REDUCAO DA DEMANDA DE DROGAS","SUDESTE","RJ","RIO DE JANEIRO","SAO GONCALO","0,00"
"2025","MARCO","1","ORCAMENTO FISCAL","55000","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","55101","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","27","DESPORTO E LAZER","812","DESPORTO COMUNITARIO","2035","ESPORTE, CIDADANIA E DESENVOLVIMENTO","5450","IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE ED","NORTE","PA","PARA","CAPANEMA","1.575,99"
"2025","MARCO","1","ORCAMENTO FISCAL","55000","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","55101","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","27","DESPORTO E LAZER","812","DESPORTO COMUNITARIO","5026","ESPORTE","00SL","APOIO A IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ES","NORDESTE","SE","SERGIPE","SEM INFORMACAO","4.272,69"
"2025","MARCO","1","ORCAMENTO FISCAL","55000","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","55101","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","27","DESPORTO E LAZER","812","DESPORTO COMUNITARIO","5026","ESPORTE","5450","IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE ED","CENTRO-OESTE","DF","DISTRITO FEDERAL","SEM INFORMACAO","0,00"
"2025","MARCO","1","ORCAMENTO FISCAL","55000","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","55101","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","27","DESPORTO E LAZER","812","DESPORTO COMUNITARIO","5026","ESPORTE","5450","IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE ED","CENTRO-OESTE","GO","GOIAS","SEM INFORMACAO","0,00"
"2025","MARCO","1","ORCAMENTO FISCAL","55000","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","55101","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","27","DESPORTO E LAZER","812","DESPORTO COMUNITARIO","5026","ESPORTE","5450","IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE ED","CENTRO-OESTE","MS","MATO GROSSO DO SUL","SEM INFORMACAO","0,00"
"2025","MARCO","1","ORCAMENTO FISCAL","55000","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","55101","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","27","DESPORTO E LAZER","812","DESPORTO COMUNITARIO","5026","ESPORTE","5450","IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE ED","NORDESTE","BA","BAHIA","FEIRA DE SANTANA","0,00"
"2025","MARCO","1","ORCAMENTO FISCAL","55000","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","55101","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","27","DESPORTO E LAZER","812","DESPORTO COMUNITARIO","5026","ESPORTE","5450","IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE ED","NORDESTE","BA","BAHIA","GUANAMBI","0,00"
"2025","MARCO","1","ORCAMENTO FISCAL","55000","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","55101","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","27","DESPORTO E LAZER","812","DESPORTO COMUNITARIO","5026","ESPORTE","5450","IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE ED","NORDESTE","CE","CEARA","SEM INFORMACAO","0,00"
"2025","MARCO","1","ORCAMENTO FISCAL","55000","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","55101","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","27","DESPORTO E LAZER","812","DESPORTO COMUNITARIO","5026","ESPORTE","5450","IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE ED","NORDESTE","PB","PARAIBA","SANTA HELENA","0,00"
"2025","MARCO","1","ORCAMENTO FISCAL","55000","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","55101","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","27","DESPORTO E LAZER","812","DESPORTO COMUNITARIO","5026","ESPORTE","5450","IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE ED","NORDESTE","PB","PARAIBA","SEM INFORMACAO","0,00"
"2025","MARCO","1","ORCAMENTO FISCAL","55000","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","55101","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","27","DESPORTO E LAZER","812","DESPORTO COMUNITARIO","5026","ESPORTE","5450","IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE ED","NORDESTE","PE","PERNAMBUCO","SEM INFORMACAO","0,00"
"2025","MARCO","1","ORCAMENTO FISCAL","55000","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","55101","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","27","DESPORTO E LAZER","812","DESPORTO COMUNITARIO","5026","ESPORTE","5450","IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE ED","NORDESTE","PI","PIAUI","LAGOA DO SITIO","0,00"
"2025","MARCO","1","ORCAMENTO FISCAL","55000","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","55101","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","27","DESPORTO E LAZER","812","DESPORTO COMUNITARIO","5026","ESPORTE","5450","IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE ED","NORDESTE","RN","RIO GRANDE DO NORTE","SEM INFORMACAO","0,00"
"2025","MARCO","1","ORCAMENTO FISCAL","55000","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","55101","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","27","DESPORTO E LAZER","812","DESPORTO COMUNITARIO","5026","ESPORTE","5450","IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE ED","NORTE","AC","ACRE","RIO BRANCO","0,00"
"2025","MARCO","1","ORCAMENTO FISCAL","55000","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","55101","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","27","DESPORTO E LAZER","812","DESPORTO COMUNITARIO","5026","ESPORTE","5450","IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE ED","NORTE","RR","RORAIMA","SEM INFORMACAO","0,00"
"2025","MARCO","1","ORCAMENTO FISCAL","55000","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","55101","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","27","DESPORTO E LAZER","812","DESPORTO COMUNITARIO","5026","ESPORTE","5450","IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE ED","NORTE","TO","TOCANTINS","SEM INFORMACAO","0,00"
"2025","MARCO","1","ORCAMENTO FISCAL","55000","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","55101","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","27","DESPORTO E LAZER","812","DESPORTO COMUNITARIO","5026","ESPORTE","5450","IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE ED","SUDESTE","ES","ESPIRITO SANTO","SEM INFORMACAO","0,00"
"2025","MARCO","1","ORCAMENTO FISCAL","55000","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","55101","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","27","DESPORTO E LAZER","812","DESPORTO COMUNITARIO","5026","ESPORTE","5450","IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE ED","SUDESTE","MG","MINAS GERAIS","ITABIRITO","0,00"
"2025","MARCO","1","ORCAMENTO FISCAL","55000","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","55101","MIN.DESENV.E ASSIT.SOCIAL,FAM.E COMBATE FOME","4","INVESTIMENTOS","90","APLICACOES DIRETAS","6","DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL","27","DESPORTO E LAZER","812","DESPORTO COMUNITARIO","5026","ESPORTE","5450","IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE ED","SUDESTE","MG","MINAS GERAIS","SEM INFORMACAO","0,00"
